visual_case_id,dataset_case_id,question_id,evidence_scope,source_agent,day,start_time,end_time,granularity,caption_text,target_frame_time,raw_key,video_path_or_url,extraction_status_planned,reason
VA_DEMO_005,DV01_DEMO_005,982,history_only,Tasha,4,12:51:30.00,12:52:00.00,30sec,"The video begins with me standing near a table laden with flower arrangements, a laptop, and various items, listening to Alice explain the principle of absorbent materials. I then walk into Jake's room where he's seated, and he starts asking, ""Is this thing available for rent?"" I reply with ""Hmm,"" and then ask ""What?"" upon his repetition of the question. I respond with ""For rent? I don't know,"" expressing my confusion and doubt, and proceed to unlock and open my phone. I navigate through several apps, briefly showing Taobao, then Pinduoduo, before opening Xianyu. I then turn my head back towards the doorway, facing Alice, and ask, ""Return it?"" Jake continues his line of questioning, asking if the item can be second-hand or dried out. Finally, I express my confusion and ask ""What do you mean by drying out the stage clothes?"" as the video concludes.",12:51:55.00,DAY4_A3_TASHA_12513000.mp4,,missing_video_source,selected from top-k evidence; preferred 30sec evidence for visual audit; 30sec_window: target times at start+5s/start+15s/start+25s; no local frame/video or remote video URL found for this evidence window
VA_DEMO_006,DV01_DEMO_006,1073,current_only,Jake,6,22:16:00.00,22:16:30.00,30sec,"The video begins with Nicous addressing me as ""big brother,"" and I notice Shure and Nicous's girlfriends engaged in a conversation nearby. Nicous offers to light a cigarette for Shure, and I briefly glance at Shure before Nicous makes a comment referencing a Chinese aircraft carrier, eliciting laughter. Shure is engaged in a conversation with Nicous, and I observe Shure looking in my direction. I subsequently turn to my left, and I vocalize ""What's an aircraft carrier?"". I glanced at Nicous and then again at Shure. I chuckled. Shure responds with ""No idea."" I take two steps backward, and Nicous suggests that it's better to damage one's lungs than let the aircraft carrier rust. He then turns his attention directly to me, addressing my question. As Nicous speaks, another individual exits the house. Nicous continues, stating ""As long as I smoke one, the aircraft carrier is fine,"" clarifying his previous statement, to which I respond with a smile, ""Oh, you're donating money, right?"" Repeating my question, I take two steps forward and then utter, ""Oh, contributing to the country, I get it,"" acknowledging his analogy. Subsequently, I turn to the right and look toward Shure, before redirecting my gaze to the left to look at Nicous once more. At this point, I am holding a power bank and data cable in my hands. I say, ""National guardian,"" and Nicous responds with ""How about this?""",22:16:05.00,DAY6_A1_JAKE_22160000.mp4,,missing_video_source,selected from top-k evidence; preferred 30sec evidence for visual audit; 30sec_window: target times at start+5s/start+15s/start+25s; no local frame/video or remote video URL found for this evidence window
VA_DEMO_006,DV01_DEMO_006,1073,current_only,Jake,6,22:16:00.00,22:16:30.00,30sec,"The video begins with Nicous addressing me as ""big brother,"" and I notice Shure and Nicous's girlfriends engaged in a conversation nearby. Nicous offers to light a cigarette for Shure, and I briefly glance at Shure before Nicous makes a comment referencing a Chinese aircraft carrier, eliciting laughter. Shure is engaged in a conversation with Nicous, and I observe Shure looking in my direction. I subsequently turn to my left, and I vocalize ""What's an aircraft carrier?"". I glanced at Nicous and then again at Shure. I chuckled. Shure responds with ""No idea."" I take two steps backward, and Nicous suggests that it's better to damage one's lungs than let the aircraft carrier rust. He then turns his attention directly to me, addressing my question. As Nicous speaks, another individual exits the house. Nicous continues, stating ""As long as I smoke one, the aircraft carrier is fine,"" clarifying his previous statement, to which I respond with a smile, ""Oh, you're donating money, right?"" Repeating my question, I take two steps forward and then utter, ""Oh, contributing to the country, I get it,"" acknowledging his analogy. Subsequently, I turn to the right and look toward Shure, before redirecting my gaze to the left to look at Nicous once more. At this point, I am holding a power bank and data cable in my hands. I say, ""National guardian,"" and Nicous responds with ""How about this?""",22:16:15.00,DAY6_A1_JAKE_22160000.mp4,,missing_video_source,selected from top-k evidence; preferred 30sec evidence for visual audit; 30sec_window: target times at start+5s/start+15s/start+25s; no local frame/video or remote video URL found for this evidence window
VA_DEMO_006,DV01_DEMO_006,1073,current_only,Jake,6,22:16:00.00,22:16:30.00,30sec,"The video begins with Nicous addressing me as ""big brother,"" and I notice Shure and Nicous's girlfriends engaged in a conversation nearby. Nicous offers to light a cigarette for Shure, and I briefly glance at Shure before Nicous makes a comment referencing a Chinese aircraft carrier, eliciting laughter. Shure is engaged in a conversation with Nicous, and I observe Shure looking in my direction. I subsequently turn to my left, and I vocalize ""What's an aircraft carrier?"". I glanced at Nicous and then again at Shure. I chuckled. Shure responds with ""No idea."" I take two steps backward, and Nicous suggests that it's better to damage one's lungs than let the aircraft carrier rust. He then turns his attention directly to me, addressing my question. As Nicous speaks, another individual exits the house. Nicous continues, stating ""As long as I smoke one, the aircraft carrier is fine,"" clarifying his previous statement, to which I respond with a smile, ""Oh, you're donating money, right?"" Repeating my question, I take two steps forward and then utter, ""Oh, contributing to the country, I get it,"" acknowledging his analogy. Subsequently, I turn to the right and look toward Shure, before redirecting my gaze to the left to look at Nicous once more. At this point, I am holding a power bank and data cable in my hands. I say, ""National guardian,"" and Nicous responds with ""How about this?""",22:16:25.00,DAY6_A1_JAKE_22160000.mp4,,missing_video_source,selected from top-k evidence; preferred 30sec evidence for visual audit; 30sec_window: target times at start+5s/start+15s/start+25s; no local frame/video or remote video URL found for this evidence window
VA_DEMO_006,DV01_DEMO_006,1073,current_only,Jake,6,22:15:30.00,22:16:00.00,30sec,"As the video begins, I am walking forward, overhearing a conversation between ShureNicous and Shure's girlfriend where Shure says ""He doesn't smoke, he doesn't smoke,"" and she responds with ""Whatever, whatever, whatever,"" and then, ""Anything is fine, anything is fine."" Nicous then chimes in, saying, ""Take it out, take it out,"" and Shure's girlfriend adds, ""I'm okay with anything."" I turn left, and Nicous says ""The best one."" Then I turn right again, overhearing Shure's girlfriend say ""You choose, you."" I look at Nicous and the others as Shure asks, ""Thanks Binzhu, who are you with?"" I continue to walk forward until I approach Nicous, and Shure thanks me again saying, ""Thanks Binzhu,"" and Nicous responds, ""I'm with the good women of China."" I turn left while Shure's girlfriend says ""No."" I look at Nicous as he says ""I'm with the Chinese aircraft carrier,"" while he glances at me. Shure's girlfriend then says, ""Don't worry, Shun's son."" Shure says ""I'm telling you, if you draw me,"" followed by playful teasing between him and his girlfriend, and then Shure says, ""I'm not leaving you here today."" Nicous then invites them with ""OK, come with us"" and hands a cigarette to Shure's girlfriend. I'm currently supporting my right hand with my left hand as Nicous says, ""We've got you covered,"" repeating it once. My right hand rubs my chin while Nicous calls me ""Big brother"" and offers to light the cigarette for Shure's girlfriend, saying, ""I'll light it for you. I'll put it out, come on."" I'm now looking at Nicous, Shure, and Shure's girlfriend, while Nicous says ""Big brother."" Shure's girlfriend says ""I'm going,"" and Nicous repeats the offer, saying, ""Big brother, I'll light it for you. Come on, big brother.""",22:15:35.00,DAY6_A1_JAKE_22153000.mp4,,missing_video_source,selected from top-k evidence; preferred 30sec evidence for visual audit; 30sec_window: target times at start+5s/start+15s/start+25s; no local frame/video or remote video URL found for this evidence window
VA_DEMO_006,DV01_DEMO_006,1073,current_only,Jake,6,22:15:30.00,22:16:00.00,30sec,"As the video begins, I am walking forward, overhearing a conversation between ShureNicous and Shure's girlfriend where Shure says ""He doesn't smoke, he doesn't smoke,"" and she responds with ""Whatever, whatever, whatever,"" and then, ""Anything is fine, anything is fine."" Nicous then chimes in, saying, ""Take it out, take it out,"" and Shure's girlfriend adds, ""I'm okay with anything."" I turn left, and Nicous says ""The best one."" Then I turn right again, overhearing Shure's girlfriend say ""You choose, you."" I look at Nicous and the others as Shure asks, ""Thanks Binzhu, who are you with?"" I continue to walk forward until I approach Nicous, and Shure thanks me again saying, ""Thanks Binzhu,"" and Nicous responds, ""I'm with the good women of China."" I turn left while Shure's girlfriend says ""No."" I look at Nicous as he says ""I'm with the Chinese aircraft carrier,"" while he glances at me. Shure's girlfriend then says, ""Don't worry, Shun's son."" Shure says ""I'm telling you, if you draw me,"" followed by playful teasing between him and his girlfriend, and then Shure says, ""I'm not leaving you here today."" Nicous then invites them with ""OK, come with us"" and hands a cigarette to Shure's girlfriend. I'm currently supporting my right hand with my left hand as Nicous says, ""We've got you covered,"" repeating it once. My right hand rubs my chin while Nicous calls me ""Big brother"" and offers to light the cigarette for Shure's girlfriend, saying, ""I'll light it for you. I'll put it out, come on."" I'm now looking at Nicous, Shure, and Shure's girlfriend, while Nicous says ""Big brother."" Shure's girlfriend says ""I'm going,"" and Nicous repeats the offer, saying, ""Big brother, I'll light it for you. Come on, big brother.""",22:15:45.00,DAY6_A1_JAKE_22153000.mp4,,missing_video_source,selected from top-k evidence; preferred 30sec evidence for visual audit; 30sec_window: target times at start+5s/start+15s/start+25s; no local frame/video or remote video URL found for this evidence window
VA_DEMO_006,DV01_DEMO_006,1073,current_only,Jake,6,22:15:30.00,22:16:00.00,30sec,"As the video begins, I am walking forward, overhearing a conversation between ShureNicous and Shure's girlfriend where Shure says ""He doesn't smoke, he doesn't smoke,"" and she responds with ""Whatever, whatever, whatever,"" and then, ""Anything is fine, anything is fine."" Nicous then chimes in, saying, ""Take it out, take it out,"" and Shure's girlfriend adds, ""I'm okay with anything."" I turn left, and Nicous says ""The best one."" Then I turn right again, overhearing Shure's girlfriend say ""You choose, you."" I look at Nicous and the others as Shure asks, ""Thanks Binzhu, who are you with?"" I continue to walk forward until I approach Nicous, and Shure thanks me again saying, ""Thanks Binzhu,"" and Nicous responds, ""I'm with the good women of China."" I turn left while Shure's girlfriend says ""No."" I look at Nicous as he says ""I'm with the Chinese aircraft carrier,"" while he glances at me. Shure's girlfriend then says, ""Don't worry, Shun's son."" Shure says ""I'm telling you, if you draw me,"" followed by playful teasing between him and his girlfriend, and then Shure says, ""I'm not leaving you here today."" Nicous then invites them with ""OK, come with us"" and hands a cigarette to Shure's girlfriend. I'm currently supporting my right hand with my left hand as Nicous says, ""We've got you covered,"" repeating it once. My right hand rubs my chin while Nicous calls me ""Big brother"" and offers to light the cigarette for Shure's girlfriend, saying, ""I'll light it for you. I'll put it out, come on."" I'm now looking at Nicous, Shure, and Shure's girlfriend, while Nicous says ""Big brother."" Shure's girlfriend says ""I'm going,"" and Nicous repeats the offer, saying, ""Big brother, I'll light it for you. Come on, big brother.""",22:15:55.00,DAY6_A1_JAKE_22153000.mp4,,missing_video_source,selected from top-k evidence; preferred 30sec evidence for visual audit; 30sec_window: target times at start+5s/start+15s/start+25s; no local frame/video or remote video URL found for this evidence window
VA_DEMO_006,DV01_DEMO_006,1073,history_only,Jake,6,19:32:30.00,19:33:00.00,30sec,"I am walking forward while listening to Lucia, who is commenting on a video, stating, ""The last one, the last one is me,"" and ""From that angle."" I turn around and take a step back, and Lucia continues, ""My face looks a bit chubby,"" followed by, ""But the earlier ones are all good."" I then glance to the right before looking at Nicous and Katrina. I smile while talking to Nicous. Jake says, ""Haven't even started and I'm asked to clear the field,"" and then, ""Don't forget those three songs, oh my gosh hahaha."" Lucia responds with, ""It's okay, it's okay, it's fine."" I turn back and forth and then to the right. Katrina says, ""Shure,"" and Jake repeats, ""Shure, your three songs."" I begin to walk forward, remarking, ""It's only natural to have occasional performance mistakes, right?"" I briefly glance to my left, where Jake is asking, ""Shure, your three songs?"" I look at Shure as he states, ""The three songs I picked."" I smile and talk to Shure, making eye contact as Katrina suggests, ""Let's sing together,"" while we're chatting. Jake says, ""Ah."" Katrina then walks over, and Shure responds, ""Okay."" A photographer starts taking pictures of Shure and his girlfriend, while Katrina says, ""The song ""New Boy""."" Finally, we look towards where the photographer is, who has finished taking pictures.",19:32:35.00,DAY6_A1_JAKE_19323000.mp4,,missing_video_source,selected from top-k evidence; preferred 30sec evidence for visual audit; 30sec_window: target times at start+5s/start+15s/start+25s; no local frame/video or remote video URL found for this evidence window
VA_DEMO_006,DV01_DEMO_006,1073,history_only,Jake,6,19:32:30.00,19:33:00.00,30sec,"I am walking forward while listening to Lucia, who is commenting on a video, stating, ""The last one, the last one is me,"" and ""From that angle."" I turn around and take a step back, and Lucia continues, ""My face looks a bit chubby,"" followed by, ""But the earlier ones are all good."" I then glance to the right before looking at Nicous and Katrina. I smile while talking to Nicous. Jake says, ""Haven't even started and I'm asked to clear the field,"" and then, ""Don't forget those three songs, oh my gosh hahaha."" Lucia responds with, ""It's okay, it's okay, it's fine."" I turn back and forth and then to the right. Katrina says, ""Shure,"" and Jake repeats, ""Shure, your three songs."" I begin to walk forward, remarking, ""It's only natural to have occasional performance mistakes, right?"" I briefly glance to my left, where Jake is asking, ""Shure, your three songs?"" I look at Shure as he states, ""The three songs I picked."" I smile and talk to Shure, making eye contact as Katrina suggests, ""Let's sing together,"" while we're chatting. Jake says, ""Ah."" Katrina then walks over, and Shure responds, ""Okay."" A photographer starts taking pictures of Shure and his girlfriend, while Katrina says, ""The song ""New Boy""."" Finally, we look towards where the photographer is, who has finished taking pictures.",19:32:45.00,DAY6_A1_JAKE_19323000.mp4,,missing_video_source,selected from top-k evidence; preferred 30sec evidence for visual audit; 30sec_window: target times at start+5s/start+15s/start+25s; no local frame/video or remote video URL found for this evidence window
VA_DEMO_006,DV01_DEMO_006,1073,history_only,Jake,6,19:32:30.00,19:33:00.00,30sec,"I am walking forward while listening to Lucia, who is commenting on a video, stating, ""The last one, the last one is me,"" and ""From that angle."" I turn around and take a step back, and Lucia continues, ""My face looks a bit chubby,"" followed by, ""But the earlier ones are all good."" I then glance to the right before looking at Nicous and Katrina. I smile while talking to Nicous. Jake says, ""Haven't even started and I'm asked to clear the field,"" and then, ""Don't forget those three songs, oh my gosh hahaha."" Lucia responds with, ""It's okay, it's okay, it's fine."" I turn back and forth and then to the right. Katrina says, ""Shure,"" and Jake repeats, ""Shure, your three songs."" I begin to walk forward, remarking, ""It's only natural to have occasional performance mistakes, right?"" I briefly glance to my left, where Jake is asking, ""Shure, your three songs?"" I look at Shure as he states, ""The three songs I picked."" I smile and talk to Shure, making eye contact as Katrina suggests, ""Let's sing together,"" while we're chatting. Jake says, ""Ah."" Katrina then walks over, and Shure responds, ""Okay."" A photographer starts taking pictures of Shure and his girlfriend, while Katrina says, ""The song ""New Boy""."" Finally, we look towards where the photographer is, who has finished taking pictures.",19:32:55.00,DAY6_A1_JAKE_19323000.mp4,,missing_video_source,selected from top-k evidence; preferred 30sec evidence for visual audit; 30sec_window: target times at start+5s/start+15s/start+25s; no local frame/video or remote video URL found for this evidence window
VA_DEMO_006,DV01_DEMO_006,1073,history_only,Jake,5,18:49:30.00,18:50:00.00,30sec,"I'm standing outside on a deck area during what appears to be dusk, engaging in a conversation with Lucia, who is just off-camera, asking, ""Is this it? Did he stick it on, or did you help him?"" Lucia responds and there is something behind Nicous, then Lucia says, ""Am I... Ah ha."" There's some commotion and various voices chime in, stating, ""Ah, it's okay."" and Jake asks, ""Who stuck it on?"" Someone says ""No idea."" as Nicous works to pull something off. Others remark, ""Feels like something Shure would do,"" to which Shure jokingly replies, ""I'm not that narcissistic,"" followed by Lucia laughing. Jake then attempts to change the subject by saying ""Alright, moving on."" Shure continues, clarifying, ""Whenever I stick something, it's to mark my stuff. Only my things get labeled, not others',"" while Nicous is on his phone. I am talking and playing at the same time with them. Jake responds with a ""Yeah, yeah."" Shure adds, ""It's not mine. Don't gross me out."" The comment ""181818"" is said by someone. Then ""Remember to throw away the cigarette butt,"" and I then smile. I am looking at them and I laugh, saying, ""Hahaha, idiot."" I feel happy.",18:49:35.00,DAY5_A1_JAKE_18493000.mp4,,missing_video_source,selected from top-k evidence; preferred 30sec evidence for visual audit; 30sec_window: target times at start+5s/start+15s/start+25s; no local frame/video or remote video URL found for this evidence window
VA_DEMO_006,DV01_DEMO_006,1073,history_only,Jake,5,18:49:30.00,18:50:00.00,30sec,"I'm standing outside on a deck area during what appears to be dusk, engaging in a conversation with Lucia, who is just off-camera, asking, ""Is this it? Did he stick it on, or did you help him?"" Lucia responds and there is something behind Nicous, then Lucia says, ""Am I... Ah ha."" There's some commotion and various voices chime in, stating, ""Ah, it's okay."" and Jake asks, ""Who stuck it on?"" Someone says ""No idea."" as Nicous works to pull something off. Others remark, ""Feels like something Shure would do,"" to which Shure jokingly replies, ""I'm not that narcissistic,"" followed by Lucia laughing. Jake then attempts to change the subject by saying ""Alright, moving on."" Shure continues, clarifying, ""Whenever I stick something, it's to mark my stuff. Only my things get labeled, not others',"" while Nicous is on his phone. I am talking and playing at the same time with them. Jake responds with a ""Yeah, yeah."" Shure adds, ""It's not mine. Don't gross me out."" The comment ""181818"" is said by someone. Then ""Remember to throw away the cigarette butt,"" and I then smile. I am looking at them and I laugh, saying, ""Hahaha, idiot."" I feel happy.",18:49:45.00,DAY5_A1_JAKE_18493000.mp4,,missing_video_source,selected from top-k evidence; preferred 30sec evidence for visual audit; 30sec_window: target times at start+5s/start+15s/start+25s; no local frame/video or remote video URL found for this evidence window
VA_DEMO_006,DV01_DEMO_006,1073,history_only,Jake,5,18:49:30.00,18:50:00.00,30sec,"I'm standing outside on a deck area during what appears to be dusk, engaging in a conversation with Lucia, who is just off-camera, asking, ""Is this it? Did he stick it on, or did you help him?"" Lucia responds and there is something behind Nicous, then Lucia says, ""Am I... Ah ha."" There's some commotion and various voices chime in, stating, ""Ah, it's okay."" and Jake asks, ""Who stuck it on?"" Someone says ""No idea."" as Nicous works to pull something off. Others remark, ""Feels like something Shure would do,"" to which Shure jokingly replies, ""I'm not that narcissistic,"" followed by Lucia laughing. Jake then attempts to change the subject by saying ""Alright, moving on."" Shure continues, clarifying, ""Whenever I stick something, it's to mark my stuff. Only my things get labeled, not others',"" while Nicous is on his phone. I am talking and playing at the same time with them. Jake responds with a ""Yeah, yeah."" Shure adds, ""It's not mine. Don't gross me out."" The comment ""181818"" is said by someone. Then ""Remember to throw away the cigarette butt,"" and I then smile. I am looking at them and I laugh, saying, ""Hahaha, idiot."" I feel happy.",18:49:55.00,DAY5_A1_JAKE_18493000.mp4,,missing_video_source,selected from top-k evidence; preferred 30sec evidence for visual audit; 30sec_window: target times at start+5s/start+15s/start+25s; no local frame/video or remote video URL found for this evidence window
VA_DEMO_007,DV01_DEMO_007,523,current_only,Lucia,3,22:06:00.00,22:06:30.00,30sec,"the video shows Tasha sprinkling chocolate powder onto the cake with a slotted spoon. Jake comments, ""Adding the finishing touches"" and then, ""Impressive, impressive, okay."" I, Lucia, look at Tasha as Tasha asks Jake, ""What do you really want to say?"" I laugh and say, ""Haha, these two..."" and continue chatting with them. I then say, ""These two words have completely different meanings,"" followed by Jake saying ""Ha."" I advised, ""You better think it through."" I am in a happy mood, and I look at the cocoa powder. Katrina is using chopsticks to eat the meat on the plate. I continue to look at the cake while Katrina exclaims ""Wow.""",22:06:05.00,DAY3_A4_LUCIA_22060000.mp4,,missing_video_source,selected from top-k evidence; preferred 30sec evidence for visual audit; 30sec_window: target times at start+5s/start+15s/start+25s; no local frame/video or remote video URL found for this evidence window
VA_DEMO_007,DV01_DEMO_007,523,current_only,Lucia,3,22:06:00.00,22:06:30.00,30sec,"the video shows Tasha sprinkling chocolate powder onto the cake with a slotted spoon. Jake comments, ""Adding the finishing touches"" and then, ""Impressive, impressive, okay."" I, Lucia, look at Tasha as Tasha asks Jake, ""What do you really want to say?"" I laugh and say, ""Haha, these two..."" and continue chatting with them. I then say, ""These two words have completely different meanings,"" followed by Jake saying ""Ha."" I advised, ""You better think it through."" I am in a happy mood, and I look at the cocoa powder. Katrina is using chopsticks to eat the meat on the plate. I continue to look at the cake while Katrina exclaims ""Wow.""",22:06:15.00,DAY3_A4_LUCIA_22060000.mp4,,missing_video_source,selected from top-k evidence; preferred 30sec evidence for visual audit; 30sec_window: target times at start+5s/start+15s/start+25s; no local frame/video or remote video URL found for this evidence window
VA_DEMO_007,DV01_DEMO_007,523,current_only,Lucia,3,22:06:00.00,22:06:30.00,30sec,"the video shows Tasha sprinkling chocolate powder onto the cake with a slotted spoon. Jake comments, ""Adding the finishing touches"" and then, ""Impressive, impressive, okay."" I, Lucia, look at Tasha as Tasha asks Jake, ""What do you really want to say?"" I laugh and say, ""Haha, these two..."" and continue chatting with them. I then say, ""These two words have completely different meanings,"" followed by Jake saying ""Ha."" I advised, ""You better think it through."" I am in a happy mood, and I look at the cocoa powder. Katrina is using chopsticks to eat the meat on the plate. I continue to look at the cake while Katrina exclaims ""Wow.""",22:06:25.00,DAY3_A4_LUCIA_22060000.mp4,,missing_video_source,selected from top-k evidence; preferred 30sec evidence for visual audit; 30sec_window: target times at start+5s/start+15s/start+25s; no local frame/video or remote video URL found for this evidence window
VA_DEMO_007,DV01_DEMO_007,523,current_only,Jake,3,22:10:00.00,22:10:30.00,30sec,"Oh crap, another strawberry has fallen off the cake, and it looks like another is about to! Alice asks what I see, and I reply that the strawberries are collapsing off the cake like skyscrapers. Lucia tells me to be careful as I try to support the cake, and I put a fallen strawberry aside. I exclaim ""Emergency repair!"" to which Jake laughs. I laugh as well, repeating ""Emergency repair!"" and Lucia joins in the laughter. I am smiling, very happy, and smiling with my head down. Lucia makes a noise of amusement, and Jake laughs again. ""Emergency PR!"" I say, as three strawberries have now fallen. Jake jokes that the building, meaning the cake, needs tape to patch it up. Lucia and Jake are currently helping to support the cake. I chat with them while getting ready to make another cut in the cake. The cut is well made. Jake offers to cut it first, and Lucia suggests that he cut it and then add the strawberries. I make another cut in the cake. I glance at Lucia, then turn back to the cake. Jake says he'll balance it too. I take the scraper from Lucia's hand.",22:10:05.00,DAY3_A1_JAKE_22100000.mp4,,missing_video_source,selected from top-k evidence; preferred 30sec evidence for visual audit; 30sec_window: target times at start+5s/start+15s/start+25s; no local frame/video or remote video URL found for this evidence window
VA_DEMO_007,DV01_DEMO_007,523,current_only,Jake,3,22:10:00.00,22:10:30.00,30sec,"Oh crap, another strawberry has fallen off the cake, and it looks like another is about to! Alice asks what I see, and I reply that the strawberries are collapsing off the cake like skyscrapers. Lucia tells me to be careful as I try to support the cake, and I put a fallen strawberry aside. I exclaim ""Emergency repair!"" to which Jake laughs. I laugh as well, repeating ""Emergency repair!"" and Lucia joins in the laughter. I am smiling, very happy, and smiling with my head down. Lucia makes a noise of amusement, and Jake laughs again. ""Emergency PR!"" I say, as three strawberries have now fallen. Jake jokes that the building, meaning the cake, needs tape to patch it up. Lucia and Jake are currently helping to support the cake. I chat with them while getting ready to make another cut in the cake. The cut is well made. Jake offers to cut it first, and Lucia suggests that he cut it and then add the strawberries. I make another cut in the cake. I glance at Lucia, then turn back to the cake. Jake says he'll balance it too. I take the scraper from Lucia's hand.",22:10:15.00,DAY3_A1_JAKE_22100000.mp4,,missing_video_source,selected from top-k evidence; preferred 30sec evidence for visual audit; 30sec_window: target times at start+5s/start+15s/start+25s; no local frame/video or remote video URL found for this evidence window
VA_DEMO_007,DV01_DEMO_007,523,current_only,Jake,3,22:10:00.00,22:10:30.00,30sec,"Oh crap, another strawberry has fallen off the cake, and it looks like another is about to! Alice asks what I see, and I reply that the strawberries are collapsing off the cake like skyscrapers. Lucia tells me to be careful as I try to support the cake, and I put a fallen strawberry aside. I exclaim ""Emergency repair!"" to which Jake laughs. I laugh as well, repeating ""Emergency repair!"" and Lucia joins in the laughter. I am smiling, very happy, and smiling with my head down. Lucia makes a noise of amusement, and Jake laughs again. ""Emergency PR!"" I say, as three strawberries have now fallen. Jake jokes that the building, meaning the cake, needs tape to patch it up. Lucia and Jake are currently helping to support the cake. I chat with them while getting ready to make another cut in the cake. The cut is well made. Jake offers to cut it first, and Lucia suggests that he cut it and then add the strawberries. I make another cut in the cake. I glance at Lucia, then turn back to the cake. Jake says he'll balance it too. I take the scraper from Lucia's hand.",22:10:25.00,DAY3_A1_JAKE_22100000.mp4,,missing_video_source,selected from top-k evidence; preferred 30sec evidence for visual audit; 30sec_window: target times at start+5s/start+15s/start+25s; no local frame/video or remote video URL found for this evidence window
VA_DEMO_007,DV01_DEMO_007,523,history_only,Lucia,1,21:48:00.00,21:48:30.00,30sec,"I ate the cake entirely. I hear Alice asking, ""Can you open it from the outside?"" and then stating, ""Let me see if it can lock"" and later ""Hmm, it can't be locked, it's a bit broken."" I observe Jake saying, ""This probably won't work. I think we should give up."" Tasha picks up strawberries that are on the ground. I throw a paper cup into the trash can. I hear Katrina say, ""Look at the rainbow in my eyes."" Lucia then says, ""Haha, didn't you bake it?"" and corrects herself by saying, ""We all baked it together,"" following up with, ""The key thing is your guidance and experience."" Tasha uses a piece of paper to wipe the floor. I give a thumbs up as a gesture of gratitude and proceed to applaud. Lucia reacts with, ""Applause, haha,"" and Jake echoes, ""Applause."" Tasha then proposes, ""We can make an advanced version tomorrow. When you eat it, it will burst inside."" Finally, I adjust my glasses.",21:48:05.00,DAY1_A4_LUCIA_21480000.mp4,,missing_video_source,selected from top-k evidence; preferred 30sec evidence for visual audit; 30sec_window: target times at start+5s/start+15s/start+25s; no local frame/video or remote video URL found for this evidence window
VA_DEMO_007,DV01_DEMO_007,523,history_only,Lucia,1,21:48:00.00,21:48:30.00,30sec,"I ate the cake entirely. I hear Alice asking, ""Can you open it from the outside?"" and then stating, ""Let me see if it can lock"" and later ""Hmm, it can't be locked, it's a bit broken."" I observe Jake saying, ""This probably won't work. I think we should give up."" Tasha picks up strawberries that are on the ground. I throw a paper cup into the trash can. I hear Katrina say, ""Look at the rainbow in my eyes."" Lucia then says, ""Haha, didn't you bake it?"" and corrects herself by saying, ""We all baked it together,"" following up with, ""The key thing is your guidance and experience."" Tasha uses a piece of paper to wipe the floor. I give a thumbs up as a gesture of gratitude and proceed to applaud. Lucia reacts with, ""Applause, haha,"" and Jake echoes, ""Applause."" Tasha then proposes, ""We can make an advanced version tomorrow. When you eat it, it will burst inside."" Finally, I adjust my glasses.",21:48:15.00,DAY1_A4_LUCIA_21480000.mp4,,missing_video_source,selected from top-k evidence; preferred 30sec evidence for visual audit; 30sec_window: target times at start+5s/start+15s/start+25s; no local frame/video or remote video URL found for this evidence window
VA_DEMO_007,DV01_DEMO_007,523,history_only,Lucia,1,21:48:00.00,21:48:30.00,30sec,"I ate the cake entirely. I hear Alice asking, ""Can you open it from the outside?"" and then stating, ""Let me see if it can lock"" and later ""Hmm, it can't be locked, it's a bit broken."" I observe Jake saying, ""This probably won't work. I think we should give up."" Tasha picks up strawberries that are on the ground. I throw a paper cup into the trash can. I hear Katrina say, ""Look at the rainbow in my eyes."" Lucia then says, ""Haha, didn't you bake it?"" and corrects herself by saying, ""We all baked it together,"" following up with, ""The key thing is your guidance and experience."" Tasha uses a piece of paper to wipe the floor. I give a thumbs up as a gesture of gratitude and proceed to applaud. Lucia reacts with, ""Applause, haha,"" and Jake echoes, ""Applause."" Tasha then proposes, ""We can make an advanced version tomorrow. When you eat it, it will burst inside."" Finally, I adjust my glasses.",21:48:25.00,DAY1_A4_LUCIA_21480000.mp4,,missing_video_source,selected from top-k evidence; preferred 30sec evidence for visual audit; 30sec_window: target times at start+5s/start+15s/start+25s; no local frame/video or remote video URL found for this evidence window
